UNITID,TUFEYR0,TUFEYR1,TUFEYR2,TUFEYR3,CINDON,CINSON,COTSON,CINDOFF,CINSOFF,COTSOFF,CINDFAM,CINSFAM,COTSFAM 
201672,4656,4776,4896,5016,.,.,.,18696,18696,21456,10536,10536,13296
201690,6726,6996,7262,7596,21196,21196,23196,22096,22096,24096,11196,11196,13196
201751,12875,14957,14957,14080,.,.,.,24746,24746,24746,17361,17361,17361
201803,8200,8200,8200,8200,.,.,.,20900,20900,20900,16400,16400,16400
201821,16021,15381,16405,16472,.,.,.,33372,33372,33372,24272,24272,24272
201885,11660,12138,12598,13176,30166,30166,45530,31562,31562,46926,16476,16476,31840
201928,4446,5040,5040,5274,.,.,.,17244,17244,21528,12114,12114,16398
201946,5634,5864,6086,6364,.,.,.,24750,24750,31982,9664,9664,16896
201955,6010,6256,6492,6790,23780,23780,32578,25176,25176,33974,10090,10090,18888
201964,21390,21990,22506,23050,35630,35630,35630,32670,32670,32670,26400,26400,26400
201973,3918,4032,4032,4152,.,.,.,17960,17960,21376,8616,8616,12032
202046,43305,44385,45495,46460,63840,63840,63840,63840,63840,63840,51610,51610,51610
202073,42006,42040,42116,42370,58843,58843,58843,56843,56843,56843,45543,45543,45543
202134,10824,11016,11680,12254,30821,30821,36036,31714,31714,36929,16624,16624,21839
202170,36750,37370,37370,38150,55030,55030,55030,55786,55786,55786,43520,43520,43520
202222,4588,4888,5038,5188,.,.,.,17312,17312,22735,9230,9230,14653
202356,3576,3576,3726,3736,.,.,.,13276,14162,18276,7276,8162,12276
202435,14130,14130,14130,14130,.,.,.,33695,33695,33695,24107,24107,24107
202480,44100,44890,44890,46170,64310,64310,64310,64310,64310,64310,48920,48920,48920
202514,33260,33910,34804,35328,50744,50744,50744,51944,51944,51944,41004,41004,41004
202523,53830,56680,57500,60000,76900,76900,76900,76900,76900,76900,62500,62500,62500
202648,4874,5050,4259,4251,.,.,.,19381,19381,22981,9319,9319,12919
202763,35410,36484,37188,37621,52845,52845,52845,48555,48555,48555,42125,42125,42125
202806,9577,9577,9577,9577,.,.,.,31105,31105,31105,16057,16057,16057
202903,7150,7150,7046,7046,17034,17034,17034,21604,21604,21604,11833,11833,11833
202912,15470,15470,15470,15470,.,.,.,31708,31708,31708,20982,20982,20982
203085,31700,32300,33600,33600,47870,47870,47870,43350,43350,43350,36600,36600,36600
203128,37710,24500,25000,25500,39472,39472,39472,38556,38556,38556,31772,31772,31772
203155,5180,5180,5300,5300,19610,19610,24120,18010,18010,22520,10018,10018,14528
203289,12569,12569,11930,12430,.,.,.,24816,24816,24816,22100,22100,22100
203331,4015,4020,4230,4230,.,.,.,9330,9510,13122,7030,7210,10822
203368,42910,44266,45514,47290,65240,65240,65240,61540,61540,61540,53040,53040,53040
203386,19047,18847,19042,19042,.,.,.,34964,34964,34964,26822,26822,26822
203447,6303,6229,6758,7058,.,.,.,21902,21902,31008,13020,13020,22126
203456,6303,6229,6758,7058,.,.,.,21902,21902,31008,13020,13020,22126
203465,6303,6229,6758,7058,.,.,.,21902,21902,31008,13020,13020,22126
203474,6303,6229,6758,7058,.,.,.,21902,21902,31008,13020,13020,22126
203483,6303,6229,6758,7058,.,.,.,21902,21902,31008,13020,13020,22126
203492,6303,6229,6758,7058,.,.,.,21902,21902,31008,13020,13020,22126
203517,11131,11009,11934,12464,30854,30854,39960,28978,28978,38084,18948,18948,28054
203526,6303,6229,6758,7058,.,.,.,21902,21902,31008,13020,13020,22126
203535,58570,55020,63310,66490,83800,83800,83800,.,.,.,.,.,.
203544,13392,13824,14232,14664,30434,30434,30434,38605,38605,38605,22519,22519,22519
203580,32322,33172,34046,35024,50046,50046,50046,55692,55692,55692,40512,40512,40512
203599,3482,3611,3611,3741,.,.,.,15054,15790,20418,9056,9792,14420
203678,4183,4396,4396,4532,.,.,.,16282,16282,20492,11282,11282,15492
203720,9385,9385,9385,9385,.,.,.,34459,34459,34459,22543,22543,22543
203739,9385,9385,9385,9385,.,.,.,34459,34459,34459,22543,22543,22543
203748,3485,3745,3810,4005,.,.,.,14579,15234,19175,7207,7862,11803
203757,24650,25644,27072,28650,45318,45318,45318,45318,45318,45318,33318,33318,33318
203775,31800,32416,33400,34875,49975,49975,49975,50675,50675,50675,39475,39475,39475
203845,36040,36764,37460,38022,53044,53044,53044,45980,45980,45980,41707,41707,41707
203881,5222,5565,5625,6325,.,.,.,14925,14925,19515,9975,9975,14565
203960,15900,18950,18950,18950,.,.,.,33970,33970,33970,23582,23582,23582
204006,6286,6565,6769,7072,.,.,.,28376,28376,39500,12232,12232,23356
204015,6286,6565,6769,7072,.,.,.,28376,28376,39500,12232,12232,23356
204024,15911,16223,16704,17264,37218,37218,58247,37218,37218,58247,22684,22684,43713
204176,14372,14675,14635,13290,.,.,.,24630,24630,24630,18030,18030,18030
204185,31700,32600,33400,33800,46856,46856,46856,44142,44142,44142,39992,39992,39992
204194,30404,31610,32864,34168,49380,49380,49380,45168,45168,45168,40518,40518,40518
204200,31200,32200,33250,34900,47750,47750,47750,46900,46900,46900,37600,37600,37600
204255,5306,5456,5556,5706,.,.,.,17014,17014,22474,11230,11230,16690
204264,28878,29490,30090,30690,46008,46008,46008,45836,45836,45836,39440,39440,39440
204422,5186,4468,4384,4624,.,.,.,15533,15533,20011,7741,7741,12219
204440,4218,4338,4338,4578,.,.,.,22578,22578,26930,14438,14438,18790
204468,30160,30750,31350,31950,48118,48118,48118,47550,47550,47550,37350,37350,37350
204486,11500,11550,11550,12470,25170,25170,25170,25170,25170,25170,18170,18170,18170
204501,56822,58554,60240,62024,84230,84230,84230,78110,78110,78110,65032,65032,65032
204617,31680,32880,33380,33350,48364,48364,48364,46422,46422,46422,38514,38514,38514
204635,33440,34440,35380,36730,53163,53163,53163,49501,49501,49501,44527,44527,44527
204662,7973,8295,8606,8998,23916,23916,48153,23916,23916,48153,16638,16638,40875
204671,7912,8237,8550,8944,.,.,.,23862,23862,48099,16584,16584,40821
204680,7912,8237,8550,8944,23862,23862,48099,23862,23862,48099,16584,16584,40821
204699,7912,8237,8550,8944,.,.,.,23862,23862,48099,16584,16584,40821
204705,7912,8237,8550,8944,23862,23862,48099,23862,23862,48099,16584,16584,40821
204796,11084,11518,11936,12485,30185,30185,54422,28345,28345,52582,18355,18355,42592
204802,5674,5674,5774,6004,.,.,.,16466,16466,19458,9898,9898,12890
204820,5674,5674,5774,6004,.,.,.,16466,16466,19458,9898,9898,12890
204839,5674,5674,5774,6004,.,.,.,16466,16466,19458,9898,9898,12890
204848,5674,5674,5774,6004,.,.,.,16466,16466,19458,9898,9898,12890
204857,12612,12612,12840,13352,29214,29214,39582,29214,29214,39582,19956,19956,30324
204866,5674,5674,5774,6004,.,.,.,16466,16466,19458,9898,9898,12890
204884,12969,14497,13964,13778,.,.,.,24665,24665,24665,17761,17761,17761
204893,9371,9411,9431,9431,.,.,.,21654,21702,22566,13284,13332,14196
204909,47130,47130,48832,49822,66607,66607,66607,59862,59862,59862,52862,52862,52862
204936,32474,33074,33674,34274,50630,50630,50630,51198,51198,51198,39182,39182,39182
204945,5270,5390,5510,5630,.,.,.,17244,17244,21636,11772,11772,16164
205027,24182,25262,27900,26763,47439,47439,47439,.,.,.,.,.,.
205054,16244,12767,13541,14309,.,.,.,27299,27299,27299,18299,18299,18299
205124,13100,13400,13700,13800,20900,20900,20900,35870,35870,35870,17400,17400,17400
205179,14095,14543,14710,16459,.,.,.,34111,34111,34111,25138,25138,25138
205203,27481,27481,20060,20060,36454,36454,36676,38314,38314,38536,27148,27148,27370
205391,29507,33164,31007,31007,.,.,.,49704,49704,49704,40968,40968,40968
205443,9066,9354,9748,9341,26645,26645,32990,24793,24793,31138,15057,15057,21402
205470,2955,3195,3195,3435,.,.,.,14392,15526,19273,8398,9532,13279
205559,18000,20724,20283,20283,.,.,.,33063,33063,33063,25953,25953,25953
205841,4190,4310,4310,4548,.,.,.,14674,14674,17770,8952,8952,12048
205887,16549,16699,16699,16699,.,.,.,28079,28079,28079,21089,21089,21089
205957,28880,30180,30180,31080,43540,43540,43540,40250,40250,40250,34450,34450,34450
205966,5162,5312,5387,5612,.,.,.,18948,18948,23554,12020,12020,16626
206011,5228,5338,5468,5588,21522,21522,25866,19647,19647,23991,12478,12478,16822
206048,26110,27610,28480,30120,46090,46090,46090,46090,46090,46090,33620,33620,33620
206084,10140,11082,11490,12020,31502,31502,40862,26364,26364,35724,18584,18584,27944
206154,9100,9100,9100,9100,.,.,.,28928,28928,28928,14768,14768,14768
206279,13256,13256,13280,17141,.,.,.,31065,31065,31065,19557,19557,19557
206349,33440,34630,35720,36816,51866,51866,51866,49816,49816,49816,42816,42816,42816
206394,20700,22540,22500,22800,.,.,.,39926,39926,39926,29828,29828,29828
206437,31045,31725,32315,33235,48363,48363,48363,46165,46165,46165,36511,36511,36511
206446,3878,3960,4008,4128,.,.,.,16480,16480,16504,9595,9595,9619
206491,13250,13250,13250,13250,23450,23450,23450,23100,23100,23100,16450,16450,16450
206507,26775,27400,28895,29490,44190,44190,44190,36340,36340,36340,33990,33990,33990
206525,40280,41476,42288,43106,57586,57586,57586,57586,57586,57586,46306,46306,46306
206589,52000,54000,55500,57500,73250,73250,73250,63250,63250,63250,59750,59750,59750
206604,9578,10012,10390,10864,26120,26120,35538,26120,26120,35538,15434,15434,24852
206613,6410,6716,6968,7286,23356,23356,32774,23356,23356,32774,11856,11856,21274
206622,40450,42460,42460,45000,63320,63320,63320,63320,63320,63320,49500,49500,49500
206695,9279,9656,10021,10478,25044,25044,25404,25044,25044,25404,15496,15496,15856
206817,14700,14700,15060,15060,31410,31410,31410,25950,25950,25950,19060,19060,19060
206835,27996,28924,29498,30262,44130,44130,44130,44130,44130,44130,35012,35012,35012
206862,25416,26000,27000,28600,41352,41352,41352,43914,43914,43914,33844,33844,33844
206914,6450,6450,6450,6705,19640,19640,29060,23755,23755,33175,11800,11800,21220
206923,3818,3818,4620,4230,14288,14288,18765,16488,16488,20965,9888,9888,14365
206941,7753,7817,8030,8234,26362,26362,37249,31632,31632,42519,19434,19434,30321
206996,3624,3672,3704,3704,18394,18394,22252,19605,19605,23463,11451,11451,15309
207041,7052,7052,7195,7405,20919,20919,30279,28241,28241,37601,13963,13963,23323
207050,4572,4767,4767,4767,15584,15584,19201,16500,16500,20117,8730,8730,12347
207069,5360,5360,5360,5385,16595,16595,19161,17360,17360,19926,11285,11285,13851
207157,15920,16547,16190,16742,29748,29748,29748,34474,34474,34474,22318,22318,22318
207209,6421,6509,6509,6639,21012,21012,28539,21107,21107,28634,10219,10219,17746
207236,6910,6231,6630,6630,19710,19710,23910,24084,24084,28284,16866,16866,21066
207254,20531,21915,18251,19591,36613,36613,36613,39045,39045,39045,29893,29893,29893
207263,6915,6915,7115,7400,19642,19642,28627,23994,23994,32979,12536,12536,21521
207281,4086,4560,4857,4857,16681,16681,23446,15857,15857,22622,11657,11657,18422
207290,4913,4913,4913,4913,18443,18443,24593,21833,21833,27983,11343,11343,17493
207306,8018,8280,8280,5970,18790,18790,24484,18790,18790,24484,13570,13570,19264
207324,23850,25090,25090,25148,38948,38948,38948,38948,38948,38948,30348,30348,30348
207351,7264,7384,7490,7634,14853,14853,15604,15944,15944,16695,8909,8909,9660
207388,9019,9019,9244,10234,26204,26204,41724,26204,26204,41724,16404,16404,31924
207397,3779,3779,3779,3779,.,.,.,14920,14920,20705,9386,9386,15171
207403,29864,31352,32050,32880,47120,47120,47120,47120,47120,47120,38900,38900,38900
207449,4059,4059,4059,4059,.,.,.,17699,17699,23450,9359,9359,15110
207458,32594,32744,32744,32744,46480,46480,46480,46480,46480,46480,36994,36994,36994
207500,11763,11688,12012,9312,32673,32673,49241,32673,32673,49241,16893,16893,33461
207564,5550,5774,5774,5774,17842,17842,23452,18288,18288,23898,11362,11362,16972
207582,30070,30930,31558,32640,47316,47316,47316,51466,51466,51466,39260,39260,39260
207661,7470,7470,7620,7252,24044,24044,31828,24471,24471,32255,15148,15148,22932
207670,4531,4754,4754,5010,20642,20642,27019,20642,20642,27019,12850,12850,19227
207722,8040,8040,8040,9000,21130,21130,32320,21540,21540,32730,14130,14130,25320
207740,5190,5190,5190,5460,24430,24430,30760,29060,29060,35390,14710,14710,21040
207847,6840,6950,7250,7020,19070,19070,27980,19038,19038,27948,12900,12900,21810
207856,18630,19114,19908,21316,35016,35016,35016,36426,36426,36426,26436,26436,26436
207865,7695,7913,7913,8130,23896,23896,31006,23278,23278,30388,15890,15890,23000
207935,3445,3445,3445,3541,.,.,.,21301,21301,26701,8319,8319,13719
207971,42723,43985,45673,47211,65607,65607,65607,66504,66504,66504,54181,54181,54181
208035,4662,4978,5166,5446,19091,19091,23263,20511,20511,24683,11581,11581,15753
208275,6223,6300,6403,6851,.,.,.,21877,21877,24442,11077,11077,13642
208318,4311,4527,4527,4761,22644,24300,30492,22644,24300,30492,10701,12357,18549
208390,5175,5670,5850,6120,.,.,.,24405,24405,32100,12135,12135,19830
208406,5079,5334,5625,5850,.,.,.,22227,22227,29697,10725,10725,18195
208415,4230,4230,4230,4230,.,.,.,26976,26976,30756,14867,14867,18647
208646,9084,9405,9696,10041,25506,25506,38691,25506,25506,38691,14736,14736,27921
208725,15700,15700,15700,15700,27000,27000,27000,29000,29000,29000,20700,20700,20700
208822,37280,38370,38520,39540,56390,56390,56390,56390,56390,56390,43340,43340,43340
209038,4956,5153,5333,5720,20510,20510,26810,21374,21374,27674,9935,9935,16235
209056,52780,55266,57404,59684,77170,77170,77170,77170,77170,77170,62786,62786,62786
209065,44132,45132,46032,47415,64815,64815,64815,64815,64815,64815,54215,54215,54215
209074,5105,5487,5675,5949,.,.,.,25095,25095,32433,11787,11787,19125
209241,23368,24770,26256,27832,46692,46692,46692,46692,46692,46692,30932,30932,30932
209250,5159,5286,5013,5094,.,.,.,21423,21423,25851,9444,9444,13872
209287,27050,28000,28810,28810,42730,42730,42730,41390,41390,41390,32810,32810,32810
209409,31410,32320,32320,33220,47000,47000,47000,47450,47450,47450,36970,36970,36970
209506,10485,11269,11622,12122,27443,27443,49277,31388,31388,53222,17965,17965,39799
209542,11709,11858,12188,12664,30343,30343,51118,30343,30343,51118,16105,16105,36880
209551,12720,13857,14421,15054,33639,33639,60285,30255,30255,56901,18999,18999,45645
209603,40375,41750,42768,45100,67040,67040,67040,67040,67040,67040,49196,49196,49196
209612,46402,48095,50070,52072,69330,69330,69330,64728,64728,64728,54922,54922,54922
209746,4558,4810,4810,4810,.,.,.,23797,23797,28657,10348,10348,15208
209807,9579,10113,10386,10806,29445,29445,48345,29445,29445,48345,14505,14505,33405
209825,47818,49864,49864,51812,72816,72816,72816,69624,69624,69624,54912,54912,54912
209922,58440,60620,62730,64760,83310,83310,83310,79510,79510,79510,69890,69890,69890
209940,4716,5040,5184,5184,.,.,.,20318,20318,21326,9983,9983,10991
210146,10479,10710,11142,11691,30009,30009,48369,26148,26148,44508,14190,14190,32550
210155,6161,6260,6447,6558,17619,17619,17619,18348,18348,18348,10248,10248,10248
210234,5625,5760,5895,6030,16410,16410,16860,16410,16410,16860,8571,8571,9021
210270,5101,5297,5282,5477,16920,16920,17388,23240,23240,23708,10667,10667,11135
210304,18660,19860,19860,20240,32912,32912,32912,35374,35374,35374,32912,32912,32912
210331,33378,34188,34686,35767,51455,51455,51455,52767,52767,52767,40767,40767,40767
210401,52290,53834,44234,45260,62112,62112,62112,62112,62112,62112,47772,47772,47772
210429,9768,10194,10269,10602,25158,25158,45138,25089,25089,45069,14235,14235,34215
210492,24471,25449,26214,27000,44020,44020,44020,37571,37571,37571,32571,32571,32571
210571,25642,26688,27678,28230,46770,46770,46770,47170,47170,47170,32230,32230,32230
210605,4489,4602,4602,4722,.,.,.,17882,21723,25383,11072,14913,18573
210669,49260,50980,52530,53610,70906,70906,70906,68406,68406,68406,57110,57110,57110
210739,38700,39500,41000,42600,61274,61274,61274,57782,57782,57782,49912,49912,49912
210775,36350,38030,39280,40750,58780,58780,58780,50950,50950,50950,44750,44750,44750
211024,24840,26082,27200,29700,39700,39700,39700,41800,41800,41800,32700,32700,32700
211079,6420,6720,6810,7020,.,.,.,15557,21707,27707,9792,15942,21942
211088,44440,45340,46220,47130,63450,63450,63450,71130,71130,71130,52480,52480,52480
211273,54440,54440,56320,59330,79380,79380,79380,.,.,.,.,.,.
211291,58196,58202,59802,61746,80170,80170,80170,80170,80170,80170,64812,64812,64812
211307,4898,4898,4898,4751,.,.,.,18021,22491,26691,10771,15241,19441
211343,5100,5250,5250,5460,.,.,.,12660,15750,18750,8660,11750,14750
211352,32845,33845,33845,34665,50889,50889,50889,47665,47665,47665,40415,40415,40415
211431,30528,31446,32390,33500,49996,49996,49996,49996,49996,49996,36982,36982,36982
211440,57119,58924,58924,61344,80230,80230,80230,78730,78730,78730,64424,64424,64424
211468,40374,41567,42591,43643,60215,60215,60215,59865,59865,59865,48643,48643,48643
211477,18714,18714,18714,19404,30320,30320,30320,27854,27854,27854,22204,22204,22204
211556,38738,39902,40877,42125,57844,57844,57844,59344,59344,59344,46625,46625,46625
211583,37200,38200,38360,39410,57884,57884,57884,64718,64718,64718,48120,48120,48120
211608,10904,10904,10904,10904,25248,25248,33214,26200,26200,34166,13986,13986,21952
211893,2900,3015,7445,5930,32572,32572,32572,37076,37076,37076,17880,17880,17880
211927,5720,6060,6060,6420,.,.,.,20420,24410,28400,11420,15410,19400
211981,40620,40620,41380,42120,59770,59770,59770,59770,59770,59770,48540,48540,48540
212009,56523,56523,58733,61351,80541,80541,80541,80604,80604,80604,64366,64366,64366
212045,18240,17750,17950,18350,.,.,.,35260,35260,35260,26680,26680,26680
212054,54516,56238,57136,58965,79145,79145,79145,79790,79790,79790,62165,62165,62165
212106,39992,41892,43526,45376,63720,63720,63720,63720,63720,63720,50476,50476,50476
212115,11476,11559,11559,10987,26087,26087,34053,24303,24303,32269,15589,15589,23555
212133,33854,34706,35590,36464,54532,54532,54532,49092,49092,49092,42108,42108,42108
212197,32000,32960,34600,35670,50462,50462,50462,45821,45821,45821,38020,38020,38020
212434,14839,14839,14348,14194,.,.,.,27079,27079,27079,23929,23929,23929
212577,58800,61062,63406,65844,83354,83354,83354,83354,83354,83354,70720,70720,70720
212601,33226,34526,34526,36706,56104,56104,56104,56104,56104,56104,40694,40694,40694
212656,28190,29040,29970,30990,44640,44640,44640,37790,37790,37790,33790,33790,33790
212674,56390,58500,59960,61760,78900,78900,78900,78900,78900,78900,63970,63970,63970
212805,18470,18930,19310,19990,32890,32890,32890,32890,32890,32890,21840,21840,21840
212832,34580,35430,36244,37052,55740,55740,55740,58076,58076,58076,46522,46522,46522
212869,25000,26000,26600,28240,43435,43435,43435,40985,40985,40985,38295,38295,38295
212878,6683,6758,6870,7088,.,.,.,22022,23499,25082,13665,15142,16725
212911,56952,59162,61210,63628,84748,84748,84748,84748,84748,84748,66766,66766,66766
212975,8396,7664,7664,7664,20826,20826,20826,25808,25808,25808,13648,13648,13648
212984,31040,31640,31640,32558,49174,49174,49174,45762,45762,45762,35126,35126,35126
212993,21990,21428,22225,22225,.,.,.,44345,44345,44345,29585,29585,29585
213011,27350,27750,27750,27750,46470,46470,46470,46470,46470,46470,33990,33990,33990
213020,13354,13144,13144,11320,27042,27042,34649,27042,27042,34649,15500,15500,23107
213163,12779,13051,13221,14682,.,.,.,32578,32578,32578,23778,23778,23778
213233,19745,19700,20025,20025,.,.,.,33245,33245,33245,23825,23825,23825
213251,47075,49175,51076,54336,68636,68636,68636,68636,68636,68636,57586,57586,57586
213303,26720,17000,17300,17450,32550,32550,32550,26350,26350,26350,24150,24150,24150
213321,38724,40080,40880,41600,60360,60360,60360,56286,56286,56286,49586,49586,49586
213349,11058,11156,11170,11230,28876,28876,33274,28876,28876,33274,20320,20320,24718
213358,29464,30320,31570,32284,48832,48832,48832,44961,44961,44961,36756,36756,36756
213367,31650,32425,33150,33890,50440,50440,50440,43390,43390,43390,37890,37890,37890
213376,16130,16130,16130,17340,33150,33150,33150,28548,28548,28548,21630,21630,21630
213385,55752,55742,57114,59368,78854,78854,78854,.,.,.,.,.,.
213400,26170,27370,27370,28460,43000,43000,43000,38810,38810,38810,31810,31810,31810
213473,11400,11850,11850,11850,.,.,.,35575,35575,35575,20775,20775,20775
213507,44910,46030,47180,48620,65708,65708,65708,65708,65708,65708,53088,53088,53088
213525,4260,4440,4800,5100,.,.,.,22900,26830,30760,12100,16030,19960
213543,55240,55260,57470,59930,77885,77885,77885,77885,77885,77885,61995,61995,61995
213598,11266,11266,11556,11910,27358,27358,33904,28452,28452,34998,17922,17922,24468
213622,15545,15545,15545,16190,.,.,.,36326,36326,36326,25446,25446,25446
213659,5670,5670,5670,6000,.,.,.,18200,22730,27260,11000,15530,20060
213668,41851,42939,44187,45499,62956,62956,62956,62644,62644,62644,48770,48770,48770
213774,18022,18530,18880,19414,32014,32014,32014,31994,31994,31994,24404,24404,24404
213826,35904,36928,37284,38226,56670,56670,56670,55912,55912,55912,45112,45112,45112
213914,15100,15140,15240,16100,.,.,.,24312,24312,24312,19312,19312,19312
213987,41350,41350,42680,43460,60746,60746,60746,57991,57991,57991,46921,46921,46921
213996,36120,37180,38370,39490,54950,54950,54950,56160,56160,56160,44210,44210,44210
214023,12097,12097,12097,12147,.,.,.,31368,31368,31368,18921,18921,18921
214041,12250,11665,12256,12262,29362,29362,39332,29532,29532,39502,16162,16162,26132
214069,34560,35940,35940,35940,52966,52966,52966,48334,48334,48334,39190,39190,39190
214111,5730,5730,5730,5910,.,.,.,22566,27306,32046,11720,16460,21200
214148,43082,44806,46150,47990,70524,70524,70524,71028,71028,71028,55290,55290,55290
214157,45312,47367,48730,50500,68834,68834,68834,64698,64698,64698,54100,54100,54100
214166,23680,24370,24890,25510,42818,42818,42818,41010,41010,41010,31010,31010,31010
214175,54600,54600,55830,58205,74895,74895,74895,74895,74895,74895,61675,61675,61675
214272,32960,32960,34460,35700,56670,56670,56670,57800,57800,57800,42170,42170,42170
214379,4530,4710,4890,5070,22771,28351,32521,20879,26459,30629,13629,19209,23379
214476,19630,20275,22540,23900,.,.,.,34400,34400,34400,25900,25900,25900
214582,13635,13905,13905,14175,.,.,.,24975,24975,24975,15975,15975,15975
214591,15206,15216,15586,15904,35516,35516,45982,35516,35516,45982,21848,21848,32314
214625,13710,13720,14052,14340,.,.,.,33952,33952,43214,20284,20284,29546
214634,13350,13360,13686,13962,.,.,.,33574,33574,42656,19906,19906,28988
214643,13594,13604,13936,14218,.,.,.,33830,33830,43092,20162,20162,29424
214652,14476,14486,14838,15140,.,.,.,34752,34752,44446,21084,21084,30778
214670,14476,14486,14838,15140,.,.,.,34752,34752,44446,21084,21084,30778
214689,15206,15216,15586,15904,35516,35516,45982,35516,35516,45982,21848,21848,32314
214698,13710,13720,13936,14218,33100,33100,42362,33830,33830,43092,20162,20162,29424
214704,15206,15216,15586,15904,36866,36866,47332,35516,35516,45982,21848,21848,32314
214713,15206,15216,15586,15904,37510,37510,47976,35516,35516,45982,21848,21848,32314
214731,14476,14486,14838,15140,35698,35698,45392,34752,34752,44446,21084,21084,30778
214740,13710,13720,14052,14340,.,.,.,33952,33952,43214,20284,20284,29546
214759,13710,13720,14052,14340,.,.,.,33952,33952,43214,20284,20284,29546
214768,14476,14486,14838,15140,34022,34022,43716,34752,34752,44446,21084,21084,30778
214777,18450,18450,18898,19835,39447,39447,58263,39447,39447,58263,25779,25779,44595
214786,13710,13720,14052,14340,33222,33222,42484,33952,33952,43214,20284,20284,29546
214795,13710,13720,14052,14340,33222,33222,42484,33952,33952,43214,20284,20284,29546
214801,14532,14542,14896,15200,32522,32522,42424,34812,34812,44714,21144,21144,31046
214810,14476,14486,14838,15140,29412,29412,39106,34752,34752,44446,21084,21084,30778
214829,14476,14486,14838,15140,.,.,.,34752,34752,44446,21084,21084,30778
214883,15060,15060,15060,15060,.,.,.,24636,24636,24636,18260,18260,18260
214892,12175,12075,12175,12116,.,.,.,26260,26260,26260,18160,18160,18160
214971,40376,40376,40376,42100,67788,67788,67788,67788,67788,67788,50276,50276,50276
215053,26600,27650,28450,29450,43965,43965,43965,43965,43965,43965,34600,34600,34600
215062,57770,60042,61710,63452,85738,85738,85738,83134,83134,83134,67850,67850,67850
215105,46680,46680,48530,51130,72914,72914,72914,71938,71938,71938,56107,56107,56107
215114,28918,29853,31020,31965,46944,46944,46944,46930,46930,46930,35180,35180,35180
215239,4536,4536,4632,4632,.,.,.,25378,29434,33186,14578,18634,22386
215266,14158,14082,14354,14620,30010,30010,41884,30612,30612,42486,19678,19678,31552
215275,14148,14114,14344,14630,31508,31508,43382,30622,30622,42496,19688,19688,31562
215284,14156,14090,14352,14646,31184,31184,43058,30638,30638,42512,19704,19704,31578
215293,19718,19678,20362,21080,37028,37028,53268,36936,36936,53176,24668,24668,40908
215309,12006,11626,11792,11918,.,.,.,27910,27910,38202,16976,16976,27268
215381,21789,16650,16650,17145,.,.,.,38869,38869,38869,20986,20986,20986
215415,16632,16460,16699,16974,38344,38344,38344,38344,38344,38344,24799,24799,24799
215442,32750,34200,35610,36620,52360,52360,52360,43070,43070,43070,39920,39920,39920
215585,5670,5820,5910,6060,.,.,.,23660,28070,29180,12860,17270,18380
215594,10635,10905,11175,11445,29393,29393,29393,32177,32177,32177,21830,21830,21830
215637,23550,23550,23550,23550,40053,40053,40053,40700,40700,40700,29900,29900,29900
215655,31200,32130,32770,33767,52791,52791,52791,51631,51631,51631,43487,43487,43487
215682,15125,15125,15663,15663,.,.,.,35763,35763,35763,22663,22663,22663
215691,20785,20650,20785,21175,37526,37526,37526,37526,37526,37526,27896,27896,27896
215743,37570,38728,39502,40520,58972,58972,58972,61972,61972,61972,49620,49620,49620
215770,46550,47940,47940,49610,67266,67266,67266,67266,67266,67266,53151,53151,53151
215798,36510,37604,38741,39903,56629,56629,56629,56629,56629,56629,46303,46303,46303
215929,45790,47084,48462,50312,69974,69974,69974,63684,63684,63684,56184,56184,56184
215947,36856,37946,39068,40224,57274,57274,57274,54822,54822,54822,43724,43724,43724
215974,15545,15545,15545,16190,.,.,.,36326,36326,36326,25446,25446,25446
215992,10645,10912,11028,11470,.,.,.,17282,17282,17282,14042,14042,14042
216010,13544,13544,13544,13544,29664,29664,30392,28354,28354,29082,18126,18126,18854
216038,10507,9984,10507,10507,25285,25285,29393,26267,26267,30375,18011,18011,22119
216047,21913,22570,23134,24060,44853,44853,44853,32810,32810,32810,26310,26310,26310
216083,17079,18475,18878,19527,.,.,.,38333,38333,38333,26633,26633,26633
216278,49180,51140,53060,55160,73010,73010,73010,73760,73760,73760,61100,61100,61100
216287,54656,54456,56056,59328,80014,80014,80014,.,.,.,.,.,.
216296,8250,8400,8400,8450,21126,21126,21126,21676,21676,21676,12006,12006,12006
216311,9450,9725,9925,10275,21600,21600,21600,.,.,.,.,.,.
216339,16970,16970,17378,21135,42810,42810,57283,42810,42810,57283,25739,25739,40212
216357,32596,33520,34470,35450,54180,54180,54180,51150,51150,51150,39950,39950,39950
216366,41866,41866,43116,44350,65819,65819,65819,67911,67911,67911,51104,51104,51104
216436,17792,17792,18443,18538,.,.,.,32003,32003,32003,25865,25865,25865
216445,17758,17758,18390,18513,.,.,.,32064,32064,32064,25926,25926,25926
216454,17800,17800,18384,18449,.,.,.,31730,31730,31730,25592,25592,25592
216524,53610,55210,56600,58016,75962,75962,75962,75962,75962,75962,66708,66708,66708
216542,22000,22606,23070,23750,43660,43660,43660,40909,40909,40909,32610,32610,32610
216551,30975,30976,30976,32175,52065,52065,52065,.,.,.,.,.,.
216597,55280,57460,59020,61618,81105,81105,81105,81105,81105,81105,66668,66668,66668
216667,49338,50192,50192,50192,65916,65916,65916,65916,65916,65916,54392,54392,54392
