UNITID,XGRCOHRT,GRCOHRT,XUGENTER,UGENTERN,XPGRCOHR,PGRCOHRT,XRRFTCT,RRFTCT,XRRFTEX,RRFTEX,XRRFTIN,RRFTIN,XRRFTCTA,RRFTCTA,XRET_NMF,RET_NMF,XRET_PCF,RET_PCF,XRRPTCT,RRPTCT,XRRPTEX,RRPTEX,XRRPTIN,RRPTIN,XRRPTCTA,RRPTCTA,XRET_NMP,RET_NMP,XRET_PCP,RET_PCP,XSTUFACR,STUFACR 
147129,"R",3,"R",121,"R",2,"R",3,"R",0,"R",0,"R",3,"R",3,"R",100,"R",1,"R",0,"R",0,"R",1,"R",0,"R",0,"R",8
147244,"R",409,"R",568,"R",72,"R",387,"R",1,"R",0,"R",386,"R",269,"R",70,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",9
147341,"R",179,"R",203,"R",88,"R",233,"R",0,"R",0,"R",233,"R",170,"R",73,"A",,"A",,"A",,"A",,"A",,"A",,"R",9
147369,"R",154,"R",439,"R",35,"R",190,"R",3,"R",0,"R",187,"R",137,"R",73,"R",8,"R",0,"R",0,"R",8,"R",4,"R",50,"R",16
147378,"R",1252,"R",4407,"R",28,"R",1180,"R",0,"R",0,"R",1180,"R",852,"R",72,"R",446,"R",6,"R",0,"R",440,"R",218,"R",50,"R",17
147396,"R",28,"R",33,"R",85,"R",37,"Z",0,"Z",0,"R",37,"R",28,"R",76,"A",,"A",,"A",,"A",,"A",,"A",,"R",10
147411,"R",410,"R",1644,"R",25,"R",381,"R",0,"R",0,"R",381,"R",239,"R",63,"R",285,"R",1,"R",0,"R",284,"R",125,"R",44,"R",18
147536,"R",496,"R",1113,"R",45,"R",630,"R",0,"R",0,"R",630,"R",384,"R",61,"R",25,"R",0,"R",0,"R",25,"R",6,"R",24,"R",16
147590,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",6
147642,"A",,"A",,"A",,"R",4,"R",0,"R",0,"R",4,"R",2,"R",50,"R",11,"R",0,"R",0,"R",11,"R",7,"R",64,"R",12
147660,"R",512,"R",750,"R",68,"R",534,"Z",0,"Z",0,"R",534,"R",409,"R",77,"A",,"A",,"A",,"A",,"A",,"A",,"R",13
147679,"R",464,"R",633,"R",73,"R",351,"R",0,"R",0,"R",351,"R",245,"R",70,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",10
147703,"R",2147,"R",3780,"R",57,"R",1998,"R",0,"R",0,"R",1998,"R",1348,"R",67,"R",49,"R",0,"R",0,"R",49,"R",19,"R",39,"R",15
147767,"R",2086,"R",2376,"R",88,"R",1901,"R",3,"R",0,"R",1898,"R",1871,"R",99,"A",,"A",,"A",,"A",,"A",,"A",,"R",6
147776,"R",314,"R",1147,"R",27,"R",352,"R",0,"R",0,"R",352,"R",214,"R",61,"R",26,"R",0,"R",0,"R",26,"R",9,"R",35,"R",11
147800,"R",452,"R",1766,"R",26,"R",539,"R",74,"R",0,"R",465,"R",325,"R",70,"R",307,"R",66,"R",0,"R",241,"R",128,"R",53,"R",13
147819,"A",,"A",,"A",,"R",26,"R",0,"R",0,"R",26,"R",26,"R",100,"A",,"A",,"A",,"A",,"A",,"A",,"R",15
147828,"R",660,"R",806,"R",82,"R",558,"R",0,"R",0,"R",558,"R",436,"R",78,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",15
147916,"R",618,"R",2377,"R",26,"R",628,"R",1,"R",0,"R",627,"R",360,"R",57,"R",234,"R",5,"R",0,"R",229,"R",104,"R",45,"R",14
148007,"R",233,"R",720,"R",32,"R",194,"R",0,"R",0,"R",194,"R",102,"R",53,"R",147,"R",0,"R",0,"R",147,"R",67,"R",46,"R",10
148016,"R",79,"R",95,"R",83,"R",48,"R",0,"R",0,"R",48,"R",39,"R",81,"A",,"A",,"A",,"A",,"A",,"A",,"R",5
148098,"A",,"A",,"A",,"R",6,"R",0,"R",0,"R",6,"R",5,"R",83,"A",,"A",,"A",,"A",,"A",,"A",,"R",5
148131,"R",232,"R",410,"R",57,"R",217,"R",0,"R",0,"R",217,"R",149,"R",69,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",14
148256,"R",344,"R",1177,"R",29,"R",328,"R",0,"R",0,"R",328,"R",216,"R",66,"R",60,"R",2,"R",0,"R",58,"R",26,"R",45,"R",17
148292,"R",126,"R",1020,"R",12,"R",187,"R",0,"R",0,"R",187,"R",121,"R",65,"R",120,"R",1,"R",0,"R",119,"R",54,"R",45,"R",13
148380,"R",714,"R",1897,"R",38,"R",716,"R",0,"R",0,"R",716,"R",484,"R",68,"R",391,"R",28,"R",0,"R",363,"R",151,"R",42,"R",17
148405,"R",202,"R",305,"R",66,"R",180,"R",0,"R",0,"R",180,"R",119,"R",66,"A",,"A",,"A",,"A",,"A",,"A",,"R",10
148487,"R",506,"R",906,"R",56,"R",487,"R",0,"R",0,"R",487,"R",251,"R",52,"R",9,"R",0,"R",0,"R",9,"R",1,"R",11,"R",11
148496,"R",461,"R",622,"R",74,"R",465,"R",0,"R",0,"R",465,"R",359,"R",77,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",10
148511,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",5
148575,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",7
148584,"R",202,"R",462,"R",44,"R",209,"R",0,"R",0,"R",209,"R",152,"R",73,"R",1,"R",0,"R",0,"R",1,"R",0,"R",0,"R",13
148593,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",8
148627,"R",738,"R",1012,"R",73,"R",721,"R",0,"R",0,"R",721,"R",560,"R",78,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",16
148654,"R",260,"R",717,"R",36,"R",292,"R",0,"R",0,"R",292,"R",195,"R",67,"R",6,"R",0,"R",0,"R",6,"R",2,"R",33,"R",12
148672,"R",232,"R",632,"R",37,"R",237,"R",0,"R",0,"R",237,"R",169,"R",71,"R",82,"R",2,"R",0,"R",80,"R",43,"R",54,"R",12
148821,"R",139,"R",557,"R",25,"R",177,"R",16,"R",0,"R",161,"R",96,"R",60,"R",26,"R",4,"R",0,"R",22,"R",10,"R",45,"R",13
148876,"R",50,"R",85,"R",59,"R",3,"R",0,"R",0,"R",3,"R",2,"R",67,"R",1,"R",0,"R",0,"R",1,"R",1,"R",100,"R",9
148937,"R",201,"R",747,"R",27,"R",194,"R",0,"R",0,"R",194,"R",123,"R",63,"R",33,"R",0,"R",0,"R",33,"R",10,"R",30,"R",16
148991,"R",126,"R",540,"R",23,"R",119,"R",3,"R",0,"R",116,"R",80,"R",69,"R",26,"R",2,"R",0,"R",24,"R",19,"R",79,"R",16
149028,"R",1,"R",44,"R",2,"R",2,"R",0,"R",0,"R",2,"R",1,"R",50,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",6
149204,"A",,"A",,"A",,"R",12,"R",0,"Z",0,"R",12,"R",9,"R",75,"A",,"A",,"A",,"A",,"A",,"A",,"R",6
149222,"R",1387,"R",2737,"R",51,"R",1231,"R",0,"R",0,"R",1231,"R",926,"R",75,"R",39,"R",0,"R",0,"R",39,"R",18,"R",46,"R",10
149231,"R",1936,"R",3056,"R",63,"R",1509,"R",0,"R",0,"R",1509,"R",1118,"R",74,"R",45,"R",0,"R",0,"R",45,"R",16,"R",36,"R",15
149310,"A",,"A",,"A",,"R",53,"R",0,"R",0,"R",53,"R",34,"R",64,"A",,"A",,"A",,"A",,"A",,"A",,"R",12
149329,"R",14,"R",14,"R",100,"R",22,"R",0,"R",0,"R",22,"R",20,"R",91,"A",,"A",,"A",,"A",,"A",,"A",,"R",11
149365,"R",142,"R",1884,"R",8,"R",257,"R",4,"R",0,"R",253,"R",83,"R",33,"R",134,"R",17,"R",0,"R",117,"R",47,"R",40,"R",13
149499,"A",,"A",,"A",,"R",2,"R",0,"R",0,"R",2,"R",1,"R",50,"A",,"A",,"A",,"A",,"A",,"A",,"R",9
149505,"R",179,"R",312,"R",57,"R",178,"R",0,"R",0,"R",178,"R",137,"R",77,"A",,"A",,"A",,"A",,"A",,"A",,"R",9
149514,"R",91,"R",170,"R",54,"R",100,"R",0,"R",0,"R",100,"R",59,"R",59,"R",1,"R",0,"R",0,"R",1,"R",0,"R",0,"R",12
149532,"R",856,"R",3353,"R",26,"R",759,"R",2,"R",0,"R",757,"R",498,"R",66,"R",312,"R",7,"R",0,"R",305,"R",142,"R",47,"R",19
149550,"A",,"A",,"A",,"R",37,"R",0,"R",0,"R",37,"R",23,"R",62,"R",4,"R",0,"R",0,"R",4,"R",2,"R",50,"R",11
149639,"R",20,"R",36,"R",56,"R",11,"R",0,"R",0,"R",11,"R",8,"R",73,"A",,"A",,"A",,"A",,"A",,"A",,"R",4
149727,"R",915,"R",3051,"R",30,"R",847,"R",0,"R",0,"R",847,"R",603,"R",71,"R",445,"R",1,"R",0,"R",444,"R",212,"R",48,"R",20
149763,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",7
149772,"R",905,"R",1664,"R",54,"R",1052,"R",4,"R",0,"R",1048,"R",753,"R",72,"R",12,"R",0,"R",0,"R",12,"R",4,"R",33,"R",13
149781,"R",545,"R",645,"R",84,"R",481,"R",0,"R",0,"R",481,"R",430,"R",89,"A",,"A",,"A",,"A",,"A",,"A",,"R",11
149842,"R",1619,"R",4757,"R",34,"R",1661,"R",1,"R",0,"R",1660,"R",1233,"R",74,"R",552,"R",6,"R",0,"R",546,"R",304,"R",56,"R",16
150066,"R",313,"R",363,"R",86,"R",326,"R",0,"R",0,"R",326,"R",220,"R",67,"R",1,"R",0,"R",0,"R",1,"R",0,"R",0,"R",9
150136,"R",3248,"R",4631,"R",70,"R",3524,"R",14,"R",0,"R",3510,"R",2550,"R",73,"R",15,"R",1,"R",0,"R",14,"R",4,"R",29,"R",14
150145,"R",283,"R",412,"R",69,"R",273,"R",0,"R",0,"R",273,"R",196,"R",72,"R",2,"R",0,"R",0,"R",2,"R",1,"R",50,"R",11
150163,"R",1130,"R",1343,"R",84,"R",1102,"R",0,"R",0,"R",1102,"R",964,"R",87,"R",2,"R",0,"R",0,"R",2,"R",0,"R",0,"R",11
150172,"R",97,"R",182,"R",53,"R",135,"R",0,"R",0,"R",135,"R",62,"R",46,"R",4,"R",0,"R",0,"R",4,"R",3,"R",75,"R",12
150251,"A",,"A",,"A",,"R",17,"R",0,"R",0,"R",17,"R",10,"R",59,"R",29,"R",0,"R",0,"R",29,"R",18,"R",62,"R",15
150303,"A",,"A",,"A",,"R",3,"R",0,"R",0,"R",3,"R",2,"R",67,"R",5,"R",0,"R",0,"R",5,"R",2,"R",40,"R",15
150400,"R",500,"R",519,"R",96,"R",382,"R",0,"R",0,"R",382,"R",337,"R",88,"A",,"A",,"A",,"A",,"A",,"A",,"R",9
150428,"A",,"A",,"A",,"R",10,"R",0,"R",0,"R",10,"R",8,"R",80,"A",,"A",,"A",,"A",,"A",,"A",,"R",2
150455,"R",171,"R",182,"R",94,"R",147,"R",0,"R",0,"R",147,"R",112,"R",76,"A",,"A",,"A",,"A",,"A",,"A",,"R",7
150534,"R",327,"R",609,"R",54,"R",395,"R",0,"R",0,"R",395,"R",307,"R",78,"A",,"A",,"A",,"A",,"A",,"A",,"R",10
150604,"R",253,"R",285,"R",89,"R",293,"R",0,"R",0,"R",293,"R",218,"R",74,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",11
150668,"R",183,"R",237,"R",77,"R",198,"R",0,"R",0,"R",198,"R",139,"R",70,"R",2,"R",0,"R",0,"R",2,"R",1,"R",50,"R",9
150677,"R",437,"R",640,"R",68,"R",390,"R",0,"R",0,"R",390,"R",294,"R",75,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"A",,"R",20
150756,"R",276,"R",290,"R",95,"R",270,"R",0,"R",0,"R",270,"R",217,"R",80,"A",,"A",,"A",,"A",,"A",,"A",,"R",11
150765,"A",,"A",,"A",,"R",23,"R",0,"R",0,"R",23,"R",21,"R",91,"A",,"A",,"A",,"A",,"A",,"A",,"R",16
150774,"R",210,"R",247,"R",85,"R",121,"R",0,"R",0,"R",121,"R",87,"R",72,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",14
150853,"A",,"A",,"A",,"R",5,"R",0,"R",0,"R",5,"R",4,"R",80,"R",6,"R",0,"R",0,"R",6,"R",5,"R",83,"R",10
150941,"R",238,"R",385,"R",62,"R",230,"R",0,"R",0,"R",230,"R",169,"R",73,"R",23,"R",0,"R",0,"R",23,"R",18,"R",78,"R",12
150987,"R",4167,"R",30947,"R",13,"R",4380,"R",2,"R",0,"R",4378,"R",2493,"R",57,"R",6745,"R",5,"R",0,"R",6740,"R",2678,"R",40,"R",21
151102,"R",1242,"R",3621,"R",34,"R",1326,"R",0,"R",0,"R",1326,"R",761,"R",57,"R",57,"R",0,"R",0,"R",57,"R",12,"R",21,"R",13
151111,"R",3341,"R",5010,"R",67,"R",3588,"R",2,"R",0,"R",3586,"R",2477,"R",69,"R",189,"R",0,"R",0,"R",189,"R",91,"R",48,"R",13
151263,"R",1049,"R",1371,"R",77,"R",942,"R",0,"R",0,"R",942,"R",618,"R",66,"R",3,"R",0,"R",0,"R",3,"R",3,"R",100,"R",12
151290,"R",443,"R",596,"R",74,"R",444,"R",0,"R",0,"R",444,"R",276,"R",62,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",15
151306,"R",1306,"R",3629,"R",36,"R",1243,"R",0,"R",0,"R",1243,"R",858,"R",69,"R",26,"R",0,"R",0,"R",26,"R",15,"R",58,"R",16
151324,"R",1420,"R",2089,"R",68,"R",1759,"R",1,"R",0,"R",1758,"R",1065,"R",61,"R",14,"R",0,"R",0,"R",14,"R",6,"R",43,"R",16
151333,"R",572,"R",891,"R",64,"R",608,"R",0,"R",0,"R",608,"R",362,"R",60,"R",15,"R",0,"R",0,"R",15,"R",7,"R",47,"R",15
151342,"R",611,"R",1004,"R",61,"R",711,"R",0,"R",0,"R",711,"R",384,"R",54,"R",61,"R",0,"R",0,"R",61,"R",22,"R",36,"R",12
151351,"R",9450,"R",10243,"R",92,"R",7900,"R",3,"R",0,"R",7897,"R",7131,"R",90,"R",28,"R",0,"R",0,"R",28,"R",18,"R",64,"R",17
151360,"R",443,"R",791,"R",56,"R",598,"R",0,"R",0,"R",598,"R",384,"R",64,"R",49,"R",0,"R",0,"R",49,"R",31,"R",63,"R",14
151379,"R",539,"R",870,"R",62,"R",725,"R",1,"R",0,"R",724,"R",422,"R",58,"R",74,"R",0,"R",0,"R",74,"R",23,"R",31,"R",12
151388,"R",299,"R",768,"R",39,"R",348,"R",0,"R",0,"R",348,"R",211,"R",61,"R",37,"R",0,"R",0,"R",37,"R",15,"R",41,"R",13
151467,"R",55,"R",87,"R",63,"R",95,"R",1,"R",0,"R",94,"R",65,"R",69,"A",,"A",,"A",,"A",,"A",,"A",,"R",14
151564,"A",,"A",,"A",,"R",14,"R",0,"R",0,"R",14,"R",11,"R",79,"R",22,"R",0,"R",0,"R",22,"R",15,"R",68,"R",11
151607,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",1,"R",0,"R",0,"R",1,"R",1,"R",100,"R",14
151652,"A",,"A",,"A",,"R",46,"R",0,"Z",0,"R",46,"R",29,"R",63,"R",29,"R",0,"Z",0,"R",29,"R",16,"R",55,"R",14
151661,"A",,"A",,"A",,"R",220,"R",0,"R",0,"R",220,"R",150,"R",68,"A",,"A",,"A",,"A",,"A",,"A",,"R",32
151777,"R",307,"R",337,"R",91,"R",350,"R",0,"R",0,"R",350,"R",205,"R",59,"A",,"A",,"A",,"A",,"A",,"A",,"R",14
151786,"R",573,"R",1074,"R",53,"R",425,"R",0,"R",0,"R",425,"R",333,"R",78,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",14
151801,"R",565,"R",819,"R",69,"R",567,"R",0,"R",0,"R",567,"R",444,"R",78,"A",,"A",,"A",,"A",,"A",,"A",,"R",12
151810,"R",6,"R",40,"R",15,"R",6,"R",0,"R",0,"R",6,"R",5,"R",83,"R",14,"R",0,"R",0,"R",14,"R",5,"R",36,"R",11
151962,"R",43,"R",96,"R",45,"R",23,"Z",0,"Z",0,"R",23,"R",5,"R",22,"A",,"A",,"A",,"A",,"A",,"A",,"R",11
152044,"A",,"A",,"A",,"R",4,"R",0,"R",0,"R",4,"R",3,"R",75,"R",23,"R",0,"R",0,"R",23,"R",22,"R",96,"R",20
152080,"R",2059,"R",2283,"R",90,"R",2193,"R",3,"R",0,"R",2190,"R",2152,"R",98,"A",,"A",,"A",,"A",,"A",,"A",,"R",9
152099,"R",154,"R",217,"R",71,"R",96,"R",0,"R",0,"R",96,"R",72,"R",75,"R",11,"R",2,"R",0,"R",9,"R",9,"R",100,"R",12
152150,"A",,"A",,"A",,"R",6,"R",0,"R",0,"R",6,"R",5,"R",83,"A",,"A",,"A",,"A",,"A",,"A",,"R",12
152275,"A",,"A",,"A",,"R",20,"R",0,"R",0,"R",20,"R",13,"R",65,"R",8,"R",0,"R",0,"R",8,"R",3,"R",38,"R",15
152309,"A",,"A",,"A",,"R",17,"R",0,"R",0,"R",17,"R",14,"R",82,"R",1,"R",0,"R",0,"R",1,"R",1,"R",100,"R",16
152318,"R",637,"R",658,"R",97,"R",530,"R",1,"R",0,"R",529,"R",482,"R",91,"R",1,"R",0,"R",0,"R",1,"R",1,"R",100,"R",11
152336,"R",448,"R",579,"R",77,"R",361,"R",0,"R",0,"R",361,"R",268,"R",74,"R",1,"R",0,"R",0,"R",1,"R",0,"R",0,"R",11
152381,"R",182,"R",277,"R",66,"R",148,"R",0,"R",0,"R",148,"R",109,"R",74,"R",10,"R",0,"R",0,"R",10,"R",2,"R",20,"R",10
152390,"R",375,"R",411,"R",91,"R",392,"R",0,"R",0,"R",392,"R",318,"R",81,"A",,"A",,"A",,"A",,"A",,"A",,"R",9
152497,"A",,"A",,"A",,"R",16,"R",0,"R",0,"R",16,"R",13,"R",81,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",8
152530,"R",398,"R",467,"R",85,"R",416,"R",1,"R",0,"R",415,"R",368,"R",89,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"A",,"R",12
152567,"R",643,"R",1787,"R",36,"R",630,"R",0,"R",0,"R",630,"R",489,"R",78,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",16
152600,"R",600,"R",731,"R",82,"R",635,"R",0,"R",0,"R",635,"R",516,"R",81,"R",2,"R",0,"R",0,"R",2,"R",1,"R",50,"R",11
152628,"A",,"A",,"A",,"R",14,"R",0,"R",0,"R",14,"R",12,"R",86,"R",9,"R",0,"R",0,"R",9,"R",8,"R",89,"R",14
152637,"R",1182,"R",9473,"R",12,"R",45,"R",0,"R",0,"R",45,"R",19,"R",42,"R",1,"R",0,"R",0,"R",1,"R",1,"R",100,"R",22
152673,"R",210,"R",218,"R",96,"R",240,"R",0,"R",0,"R",240,"R",205,"R",85,"A",,"A",,"A",,"A",,"A",,"A",,"R",9
152798,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",9
152992,"R",169,"R",303,"R",56,"R",172,"R",0,"R",0,"R",172,"R",109,"R",63,"A",,"A",,"A",,"A",,"A",,"A",,"R",12
153001,"R",237,"R",444,"R",53,"R",226,"R",0,"R",0,"R",226,"R",165,"R",73,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",11
153074,"A",,"A",,"A",,"R",21,"R",0,"R",0,"R",21,"R",18,"R",86,"A",,"A",,"A",,"A",,"A",,"A",,"R",10
153083,"A",,"A",,"A",,"R",10,"R",0,"R",0,"R",10,"R",10,"R",100,"A",,"A",,"A",,"A",,"A",,"A",,"R",13
153108,"R",339,"R",387,"R",88,"R",324,"R",0,"R",0,"R",324,"R",256,"R",79,"R",1,"R",0,"R",0,"R",1,"R",0,"R",0,"R",12
153126,"R",183,"R",279,"R",66,"R",146,"R",0,"R",0,"R",146,"R",95,"R",65,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",8
153144,"R",397,"R",452,"R",88,"R",392,"R",1,"R",0,"R",391,"R",289,"R",74,"A",,"A",,"A",,"A",,"A",,"A",,"R",9
153162,"R",366,"R",404,"R",91,"R",290,"R",0,"R",0,"R",290,"R",226,"R",78,"A",,"A",,"A",,"A",,"A",,"A",,"R",12
153214,"R",1695,"R",7748,"R",22,"R",1779,"R",0,"R",0,"R",1779,"R",1037,"R",58,"R",933,"R",0,"R",0,"R",933,"R",420,"R",45,"R",19
153241,"R",3,"R",10,"R",30,"R",1,"R",0,"R",0,"R",1,"R",1,"R",100,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",6
153250,"R",424,"R",554,"R",77,"R",391,"R",0,"Z",0,"R",391,"R",324,"R",83,"R",6,"R",0,"Z",0,"R",6,"R",6,"R",100,"R",14
153269,"R",787,"R",890,"R",88,"R",737,"R",0,"R",0,"R",737,"R",618,"R",84,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",11
153278,"R",328,"R",426,"R",77,"R",421,"R",4,"R",0,"R",417,"R",258,"R",62,"R",7,"R",0,"R",0,"R",7,"R",5,"R",71,"R",10
153296,"R",217,"R",364,"R",60,"R",251,"R",0,"R",0,"R",251,"R",148,"R",59,"R",7,"R",0,"R",0,"R",7,"R",3,"R",43,"R",17
153302,"R",47,"R",77,"R",61,"R",42,"R",0,"R",0,"R",42,"R",24,"R",57,"R",1,"R",0,"R",0,"R",1,"R",0,"R",0,"R",7
153311,"R",643,"R",3205,"R",20,"R",744,"Z",0,"Z",0,"R",744,"R",412,"R",55,"R",146,"Z",0,"Z",0,"R",146,"R",69,"R",47,"R",19
153320,"R",80,"R",144,"R",56,"R",61,"R",0,"R",0,"R",61,"R",49,"R",80,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",15
153366,"R",248,"R",328,"R",76,"R",211,"R",2,"R",0,"R",209,"R",138,"R",66,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",13
153375,"R",290,"R",500,"R",58,"R",293,"R",3,"R",0,"R",290,"R",206,"R",71,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",12
153384,"R",471,"R",488,"R",97,"R",360,"R",0,"R",0,"R",360,"R",333,"R",93,"R",5,"R",0,"R",0,"R",5,"R",4,"R",80,"R",9
153427,"R",31,"R",47,"R",66,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",12
153445,"R",759,"R",1131,"R",67,"R",696,"R",0,"R",0,"R",696,"R",453,"R",65,"R",195,"R",0,"R",0,"R",195,"R",88,"R",45,"R",18
153463,"A",,"A",,"A",,"R",11,"R",1,"Z",0,"R",10,"R",8,"R",80,"A",,"A",,"A",,"A",,"A",,"A",,"R",13
153472,"A",,"A",,"A",,"R",571,"R",0,"R",0,"R",571,"R",325,"R",57,"R",55,"R",0,"R",0,"R",55,"R",14,"R",25,"R",14
153524,"R",976,"R",1409,"R",69,"R",1027,"R",0,"R",0,"R",1027,"R",560,"R",55,"R",189,"R",0,"R",0,"R",189,"R",68,"R",36,"R",17
153533,"R",262,"R",1174,"R",22,"R",360,"R",0,"R",0,"R",360,"R",185,"R",51,"R",55,"R",0,"R",0,"R",55,"R",20,"R",36,"R",12
153542,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",7
153597,"A",,"A",,"A",,"R",34,"R",0,"R",0,"R",34,"R",15,"R",44,"A",,"A",,"A",,"A",,"A",,"A",,"R",6
153603,"R",5336,"R",6927,"R",77,"R",4957,"R",2,"R",0,"R",4955,"R",4363,"R",88,"R",96,"R",0,"R",0,"R",96,"R",67,"R",70,"R",18
153621,"R",257,"R",390,"R",66,"R",210,"R",0,"R",0,"R",210,"R",107,"R",51,"R",5,"R",0,"R",0,"R",5,"R",0,"R",0,"R",12
153630,"R",855,"R",1560,"R",55,"R",852,"R",0,"R",0,"R",852,"R",516,"R",61,"R",215,"R",0,"R",0,"R",215,"R",78,"R",36,"R",19
153658,"R",4491,"R",5750,"R",78,"R",4460,"Z",0,"Z",0,"R",4460,"R",3924,"R",88,"R",50,"Z",0,"Z",0,"R",50,"R",38,"R",76,"R",15
153737,"R",1647,"R",6971,"R",24,"R",1654,"R",3,"R",0,"R",1651,"R",1065,"R",65,"R",540,"R",1,"R",0,"R",539,"R",222,"R",41,"R",18
153746,"A",,"A",,"A",,"R",10,"R",0,"R",0,"R",10,"R",7,"R",70,"A",,"A",,"A",,"A",,"A",,"A",,"R",12
153764,"A",,"A",,"A",,"R",24,"R",0,"R",0,"R",24,"R",16,"R",67,"A",,"A",,"A",,"A",,"A",,"A",,"R",12
153773,"A",,"A",,"A",,"R",43,"R",0,"R",0,"R",43,"R",39,"R",91,"A",,"A",,"A",,"A",,"A",,"A",,"R",7
153782,"A",,"A",,"A",,"R",8,"R",0,"R",0,"R",8,"R",8,"R",100,"A",,"A",,"A",,"A",,"A",,"A",,"R",7
153825,"R",295,"R",393,"R",75,"R",294,"R",0,"R",0,"R",294,"R",228,"R",78,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",11
153834,"R",419,"R",444,"R",94,"R",452,"R",0,"R",0,"R",452,"R",378,"R",84,"R",1,"R",0,"R",0,"R",1,"R",1,"R",100,"R",11
153861,"R",16,"R",236,"R",7,"R",19,"R",0,"R",0,"R",19,"R",15,"R",79,"R",14,"R",0,"R",0,"R",14,"R",3,"R",21,"R",13
153922,"R",254,"R",834,"R",30,"R",254,"R",11,"R",0,"R",243,"R",138,"R",57,"R",35,"R",3,"R",0,"R",32,"R",5,"R",16,"R",19
153977,"R",43,"R",421,"R",10,"R",16,"R",0,"R",0,"R",16,"R",7,"R",44,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",9
154004,"R",370,"R",423,"R",87,"R",358,"R",0,"R",0,"R",358,"R",238,"R",66,"A",,"A",,"A",,"A",,"A",,"A",,"R",13
154013,"R",217,"R",378,"R",57,"R",223,"R",0,"R",0,"R",223,"R",173,"R",78,"R",2,"R",0,"R",0,"R",2,"R",2,"R",100,"R",14
154022,"A",,"A",,"A",,"R",880,"R",0,"R",0,"R",880,"R",270,"R",31,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",21
154059,"R",479,"R",1163,"R",41,"R",527,"R",0,"R",0,"R",527,"R",361,"R",69,"R",41,"R",0,"R",0,"R",41,"R",21,"R",51,"R",21
154095,"R",1544,"R",2306,"R",67,"R",1474,"R",3,"R",0,"R",1471,"R",1187,"R",81,"R",6,"R",1,"R",0,"R",5,"R",2,"R",40,"R",16
154101,"R",268,"R",316,"R",85,"R",273,"R",0,"R",0,"R",273,"R",226,"R",83,"A",,"A",,"A",,"A",,"A",,"A",,"R",12
154110,"R",360,"R",601,"R",60,"R",343,"R",0,"R",0,"R",343,"R",213,"R",62,"R",134,"R",0,"R",0,"R",134,"R",67,"R",50,"R",12
154129,"R",245,"R",752,"R",33,"R",229,"R",0,"R",0,"R",229,"R",154,"R",67,"R",44,"R",0,"R",0,"R",44,"R",14,"R",32,"R",15
154165,"A",,"A",,"A",,"R",10,"R",0,"R",0,"R",10,"R",4,"R",40,"A",,"A",,"A",,"A",,"A",,"A",,"R",4
